Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Plus4,Country,Status_Code,Station_Phone,Expected_Date,Access_Code,Latitude,Longitude,ID
ELEC,Clinton Twp Amoco,33960 Gratiot Ave,Clinton Twp,MI,48035,,US,P,313-262-6722,2026-10-11,private,42.546635207443,-82.903784150577,351288
ELEC,ShopRite of Mount Laurel,127 Ark Rd,Mount Laurel,NJ,8054,,US,E,877-455-3833,,public,39.974372,-74.871008,237071
CNG,US Energy - Bolingbrook,550 Stevenson Dr,Bolingbrook,IL,60440,,US,E,800-438-7912,,public,41.682105,-88.063841,61373
CNG,OnCue Express #126,300 S Council Rd,Oklahoma City,OK,73128,,US,E,405-338-8552,,public,35.462338,-97.654087,75638
ELEC,"Sam's Club - Salt Lake City, UT",1905 South 300 West,Salt Lake City,UT,84115,,US,E,833-632-2778,,public,40.72787,-111.89792,170340
ELEC,"Days Inn - Van Horn, TX",600 E Broadway,Van Horn,TX,79855,,US,E,833-632-2778,,private,31.04012,-104.82397,123484
ELEC,"Walmart 2838 (Henderson, NV)",540 MARKS ST,Henderson,NV,89014,,US,E,833-632-2778,,public,36.06208,-115.03353,199442
ELEC,33rd Street,32-16 36th Ave,Long Island,NY,11106,,US,E,877-455-3833,,private,40.75587,-73.92848,373927
ELEC,Blossman Gas Inc,2403 US Highway 411 S,Maryville,TN,37801,,US,E,865-774-0073,,private,35.717759,-84.013767,155669
ELEC,Dollar Tree - Colville,102 Ponderosa Rd,Colville,WA,99114,,US,E,866-300-3827,,public,48.5568987,-117.9219539,428652
ELEC,Pilot Travel Center 1019 - eXtend,4444 Commerce Lane,Orland,CA,95963,,US,E,877-455-3833,,public,39.7499029,-122.2087951,428476
ELEC,Lowe's of Hawthorne,2800 W 120th St,Hawhorne,CA,90250,,US,P,877-455-3833,2026-10-12,public,33.923,-118.323448,373141
CNG,Cortez Gas Co,2207 S Prince St,Clovis,NM,88101,,US,P,575-763-3010,2026-10-13,private,34.375479,-103.196413,32064
ELEC,"Albertsons Safeway 1960 (Madras, OR)",80 NE Cedar St.,Madras,OR,97741,,US,E,833-632-2778,,private,44.64422,-121.12891,279494
ELEC,"Westfield Southshore (Bayshore, NY)",1701 Sunrise Hwy,Bayshore,NY,11706,,US,E,833-632-2778,,public,40.73685,-73.24514,212146
ELEC,Pilot Travel Center 249,820 Edwardsville Road,Troy,IL,62294,,US,E,877-455-3833,,public,38.731647,-89.908017,355991
ELEC,"Milbrook Properties Point Plaza (Temple Terrace, FL)",8707 Temple Terrace Hwy,Tampa,FL,33637,,US,E,833-632-2778,,public,28.03205,-82.35538,434989
ELEC,"Target T2181 (Sicklerville, NJ)",487 Cross Keys Rd,Sicklerville,NJ,8081,,US,E,833-632-2778,,public,39.74633,-74.9946,202970
CNG,Piedmont Natural Gas - Greenville,100 Woodruff Industrial Ln,Greenville,SC,29607,,US,P,877-840-0043,2026-10-14,private,34.829494,-82.310005,897
ELEC,Clarence Travel Plaza,4002 Ransom Rd,Clarence,NY,14031,,US,E,888-557-7099,,public,42.95290836170657,-78.60317052917482,347216
CNG,Clean N' Green,149 SW Kenyon St,Seattle,WA,98108,,US,E,800-950-3835,,private,47.531286,-122.336979,34206
ELEC,"Walmart 5274 (Pearl City, HI)",1131 Kuala St,Pearl City,HI,96782,,US,E,833-632-2778,,private,21.39799,-157.97384,255331
CNG,Kwik Trip #306,105 W Tyranena Park Rd,Lake Mills,WI,53551,,US,E,920-648-3033,,public,43.09014067,-88.90997949,62917
ELEC,Hocon Gas Inc,736 Boston Post Rd,Guilford,CT,6437,,US,P,203-458-2790  877-906-2500,2026-10-15,private,41.28906458,-72.67248073,35734
ELEC,"Kroger 636 (Duluth, GA)",3093 Steve Reynolds Blvd,Duluth,GA,30096,,US,E,833-632-2778,,private,33.96082,-84.14242,199199
ELEC,Pilot Travel Center 34,4154 West US Highway 24,Remington,IN,47977,,US,P,877-455-3833,2026-10-16,public,40.76626,-87.12463,367854
CNG,CNG 4 America - Katy,24985 Katy Fwy,Katy,TX,77494,,US,E,888-560-5556  281-395-0515,,private,29.784231,-95.800795,50053
ELEC,Parkway Ford,2104 Peters Creek Pkwy,Winston-Salem,NC,27127,,US,E,888-357-1009,,private,36.0691572,-80.2589478,358316
ELEC,"Columbia, MO",2300 Bernadette Drive,Columbia,MO,65203,,US,P,866-576-1495,2026-10-17,private,38.9650769,-92.3780955,391334
ELEC,"Wall Drug Store-Wall Conoco Station (Wall, SD)",311 South Blvd,Wall,SD,57790,,US,E,833-632-2778,,public,43.98729,-102.23771,203304
ELEC,Electric Era Charging Station,519 N 56th Place,Ridgefield,WA,98642,,US,E,888-409-2980,,public,45.8198903,-122.6930028,360762
ELEC,"Walmart 2037 (Aberdeen, WA)",909 E Wishkah St,Aberdeen,WA,98520,,US,E,833-632-2778,,public,46.97642,-123.80708,191770
ELEC,"Walmart 3465 (Glendale, AZ)",5010 NORTH 95TH AVENUE,Glendale,AZ,85305,,US,E,833-632-2778,,public,33.50927,-112.26593,186390
CNG,CoEnergy Propane,2505 Pacific Blvd SE,Albany,OR,97321,,US,E,541-738-6733,,private,44.636958,-123.075325,70858
CNG,Clean Energy - Ontario International Airport,3350 John Bangs Dr,Ontario,CA,91761,,US,E,866-809-4869,,public,34.06075086,-117.5789393,35131
CNG,OnCue #117,7400 S Sooner Rd,Oklahoma City,OK,73135,,US,E,405-733-1648,,private,35.392817,-97.422948,69155
CNG,Clean N' Green,1105 City Ranch Rd,Palmdale,CA,93551,,US,E,800-331-3441,,public,34.56746232,-118.1453102,422422
ELEC,Chase Bank - 16804 Bellflower Blvd,16804 Bellflower Blvd,Bellflower,CA,90706,,US,E,877-455-3833,,private,33.88187,-118.12441,420728
CNG,Freedom CNG,303 Fallbrook Dr,Houston,TX,77038,,US,E,281-484-3875,,public,29.93069749,-95.42007738,65555
CNG,Kimble Co,2295 Boliver Rd,Canton,OH,44706,,US,E,330-343-1226,,private,40.77312513,-81.39494493,63628
ELEC,Expo Propane,3650 Kettner Blvd,San Diego,CA,92101,,US,E,619-510-7087,,private,32.740808,-117.180829,52314
ELEC,EAG Ford Navasota - DCFC,10059 Highway 6,Navasota,TX,77868,,US,E,888-998-2546,,private,30.3788,-96.065735,398095
ELEC,Love's Travel Stop #628,1021 Dale Evans Dr,Italy,TX,76651,,US,E,972-483-1686,,private,32.194179,-96.898792,149862
ELEC,"Rainier Beach WA3-155 ( Seattle, WA)",9019 RAINIER AVE S,Seattle,WA,98118,,US,E,833-632-2778,,public,47.52317,-122.27056,170404
ELEC,MassPort TNC Lot (Ride App Staging Lot),1 Harborside Dr,Boston,MA,2129,,US,E,,,private,42.3701,-71.0293,325250
CNG,Chevron CNG Station 388469,4519 Winters St,McClellen Park,CA,95652,,US,E,877-872-3966,,private,38.65015,-121.411,372064
CNG,Unlimited Goodwill Store,550 Hopewell Dr,Heath,OH,43056,,US,E,740-522-1212,,private,40.036756,-82.423146,66547
ELEC,Walmart 285 Huntsville,141 I-45 S,Huntsville,TX,77340,,US,E,833-632-2778,,private,30.71455,-95.56978,121840
CNG,Love's Travel Stop #450,800 Martin Luther King Jr Dr,West Memphis,AR,72301,,US,P,870-732-1272,2026-10-18,private,35.153934,-90.138245,64208
ELEC,University Park Mall,6503 Grape Rd,Mishawaka,IN,46545,,US,E,833-632-2778,,private,41.72124,-86.19083,121732
ELEC,"ARCO, NE 119th St, Vancouver, WA",11508 NE 119th ST,Vancouver,WA,98662,,US,E,833-277-8573,,private,45.709206,-122.553676,323778
ELEC,Newport Chamber of Commerce Parking Lot,209 Hazel St,Newport,AR,72112,,US,E,866-816-7584,,private,35.605354,-91.281507,396212
ELEC,"Casey's Worthington #3 (Worthington, MN)",2021 Hwy 59 N,Worthington,MN,56187,,US,E,833-632-2778,,private,43.63996,-95.59456,226187
ELEC,"Regency Point Loma Plaza (San Diego, CA)",3645 Midway Dr,San Diego,CA,92110,,US,E,833-632-2778,,private,32.75122,-117.21609,255543
ELEC,Pilot Travel Center 222,400 Haynes Street,Sturbridge,MA,1566,,US,E,877-455-3833,,public,42.06712,-72.10656,417098
CNG,Chilton Propane Gas,1434 Enterprise Rd,Clanton,AL,35045,,US,E,205-755-3155,,public,32.81419,-86.62256,34082
CNG,Clean Energy - Dallas Service Center,1616 Baylor St,Dallas,TX,75226,,US,E,866-809-4869,,public,32.780992,-96.775202,26654
ELEC,"Forest Ridge Shopping Center (Asheville, NC)",1636 Hendersonville Rd,Asheville,NC,28803,,US,P,833-632-2778,2026-10-19,private,35.51421,-82.5258,398213
ELEC,EVolve NY Preble,7073 Route 281,Tully,NY,13159,,US,P,833-632-2778,2026-10-20,public,42.74797,-76.13435,254328
ELEC,"Milbrook Dover Downs (Dover, DE)",1001 N Dupont Hwy,Dover,DE,19901,,US,P,833-632-2778,2026-10-21,private,39.187,-75.53479,405671
ELEC,Buc-ee's,205 I-45 S,Madisonville,TX,77864,,US,E,979-238-6390,,private,30.96512,-95.88068,218406
ELEC,T and T Country Store,40 WASHINGTON STREET W.,Huntington,OR,97907,,US,E,833-632-2778,,private,44.35113,-117.26859,121714
ELEC,"Walmart 3533 - Denver, CO",7800 Smith Rd.,Denver,CO,80207,,US,E,833-632-2778,,private,39.77068,-104.89856,190426
ELEC,"Target T2457 (Rapid City, SD)",1415 Eglin St,Rapid Ciy,SD,57703,,US,E,833-632-2778,,public,44.09795,-103.18777,226780
CNG,B&H Construction,5500 W 55th St,Tulsa,OK,74107,,US,P,918-271-5200,2026-10-22,public,36.081743,-96.054325,97026
CNG,US Energy - Gary,6700 W 15th Ave,Gary,IN,46406,,US,E,800-438-7912,,private,41.58805,-87.419547,62545
ELEC,Mac Haik Jackson Ford,6130 Interstate 55 North Frontage Rd,Jackson,MS,39211,,US,E,866-816-7584,,public,32.395298,-90.144092,428464
ELEC,Laguna Village,8785 Center Parkway,Sacramento,CA,95823,,US,E,833-632-2778,,private,38.43898,-121.41814,190405
CNG,Love's Travel Stop #476,8255 Northwest Blvd,Davenport,IA,52806,,US,E,563-386-3466,,private,41.604229,-90.623577,192989
CNG,Clean Energy - Cedar Bus Co,401 E Amherst St,Buffalo,NY,14215,,US,E,716-898-7900,,public,42.938929,-78.823213,64694
ELEC,Pilot Flying J - 1251,399 McCormick St,Wamsutter,WY,82336,,US,E,877-455-3833,,private,41.672592,-107.981357,435027
ELEC,Friendly Ford Monroe MI,2800 N Telegraph Rd,Monroe,MI,48162,,US,P,313-262-6722,2026-10-23,private,41.959,-83.393782,396994
ELEC,Lee Ford,4170 Raleigh Rd Pkwy W,Wilson,NC,27896,,US,E,888-357-1009,,private,35.756228,-77.9757214,390537
ELEC,Walmart 5396 Albany,1330 Goldfish Farm RD SE,Albany,OR,97322,,US,E,833-632-2778,,public,44.62766,-123.04916,121713
ELEC,Pilot Travel Center 242,1851 West 400 North,Shelbyville,IN,46176,,US,E,877-455-3833,,public,39.58348,-85.81804,374357
CNG,Enbridge Gas North Carolina,2541 Whilden Dr,Durham,NC,27713,,US,E,877-776-2427,,private,35.947924,-78.884114,48006
ELEC,"Walmart 4249 - Smelterville, ID",583 Commerce Dr.,Smelterville,ID,83868,,US,E,833-632-2778,,private,47.54414,-116.1854,123685
ELEC,True Zero - Mill Valley,570 Redwood Hwy,Mill Valley,CA,94941,,US,E,844-878-9376,,private,37.888823,-122.5179817,61982
ELEC,Hannaford Supermarket - Tesla Supercharger,35  Hannaford Drive,Red Hook,NY,12571,,US,E,877-798-3752,,public,41.979442,-73.882161,214079
CNG,SoCalGas - Murrieta,41376 Guava St,Murrieta,CA,92562,,US,E,800-427-2000,,private,33.545881,-117.191846,75776
ELEC,Kohl's 308 - Mechanicsville,7390 Bell Creek Rd,Mechanicsville,VA,23111,,US,P,877-455-3833,2026-10-24,public,37.6074575,-77.3547401,350393
ELEC,"Hailey, ID",207 N Main St,Hailey,ID,83333,,US,E,866-576-1495,,public,43.5208442066568,-114.316771329937,398508
CNG,San Diego Gas and Electric - Carlsbad,602 Cannon Rd,Carlsbad,CA,92008,,US,E,213-244-5681,,public,33.13411446,-117.3323437,942
ELEC,Nottingham Commons,5267 Cambell Blvd,Nottingham,MD,21236,,US,E,877-455-3833,,public,39.368397,-76.452257,228814
ELEC,West Point Ford,18679 Eltham Rd,West Point,VA,23181,,US,E,888-357-1009,,public,37.520375,-76.830284,416787
ELEC,"Target T2174 (Conyers, GA)",2195 hwy 20 SE,Conyers,GA,30013,,US,P,833-632-2778,2026-10-25,private,33.63349,-84.01466,187125
ELEC,Best Buy - Tesla Supercharger,8923 Bay Pkwy,Brooklyn,NY,11214,,US,P,877-798-3752,2026-10-26,private,40.594772,-73.998751,420629
ELEC,Sheetz Pittsburgh #619,2871 Freeport Rd,Pittsburgh,PA,15238,,US,E,877-455-3833,,public,40.53928,-79.83123,428480
ELEC,Weber Granite City Ford,3465 Progress Pkwy,Granite City,IL,62040,,US,E,888-357-1009,,private,38.734216,-90.143254,390235
ELEC,Morris Smith Ford of Leavenworth,4501 S 4th St Trafficway,Leavenworth,KS,66048,,US,E,888-357-1009,,private,39.27246,-94.899266,358400
ELEC,U-Haul,1702 Mechanical Blvd,Garner,NC,27529,,US,E,919-779-3196,,private,35.72547,-78.64714,19428
ELEC,Pilot Travel Center 467,4105 S. Loop 1604,San Antonio,TX,78264,,US,E,877-455-3833,,public,29.219368,-98.415752,416458
CNG,Clean Energy - Oklahoma City,4816 SW 29th,Oklahoma City,OK,73179,,US,E,866-278-3674,,public,35.43477,-97.60538,372208
ELEC,Metro Ford Auto Sales,1000 Barnes Crossing Rd,Tupelo,MS,38804,,US,E,888-357-1009,,private,34.31606,-88.70245,417831
ELEC,Fall River Office,1150 N 3400 E,Ashton,ID,83420,,US,E,208-652-7431,,private,44.0507,-111.47774,319564
ELEC,"Thorntons, Harlem Ave, Summit, IL",5900 S HARLEM AVE,Summit,IL,60501,,US,E,833-277-8573,,public,41.784194,-87.80199,372726
ELEC,1600 9th Avenue Southeast,1600 9th Avenue Southeast,Watertown,SD,57201,,US,E,866-816-7584,,private,44.889372,-97.089015,356047
ELEC,Belden Park Crossings,5496 Dressler Road,North Canton,OH,44720,,US,P,877-455-3833,2026-10-27,public,40.8622333,-81.433564,375553
ELEC,Mansfield Gas & Exhaust Center,1304 N Main St,Mansfield,TX,76063,,US,E,817-473-2653,,public,32.583037,-97.15356,20088
CNG,Clean Energy - Islip Resource Recovery Agency,4001 Veterans Memorial Hwy,Ronkonkoma,NY,11779,,US,E,866-809-4869,,private,40.78642,-73.105125,71421
ELEC,"Casey's Worthington #3 (Worthington, MN)",2021 Hwy 59 N,Worthington,MN,56187,,US,E,833-632-2778,,private,43.63996,-95.59456,226187
ELEC,Blue Sky Express Car Wash Callaway,518-B North Tyndall Pkwy,Callaway,FL,32404,,US,E,866-816-7584,,private,30.15666,-85.590967,349052
ELEC,"CircleK - Goldsboro, NC",2707 N William St,Goldsboro,NC,27534,,US,E,833-505-2291,,public,35.42199,-77.98096,346746
ELEC,Walk at Highwoods Preserve,18001 Highwoods Preserve Parkway,Tampa,FL,33647,,US,E,833-632-2778,,private,28.13087,-82.3663,170667
ELEC,Walmart 613 Ormond Beach,1521 W Granada Blvd,Ormond Beach,FL,32174,,US,E,833-632-2778,,private,29.25815,-81.11366,170302
CNG,Chevron CNG Station 387131,5292 Caterpillar Rd,Redding,CA,96003,,US,P,877-872-3966,2026-10-28,private,40.62292,-122.369,372068
ELEC,Crosstown Plaza,2895 N Military Tr,West Palm Beach,FL,33417,,US,E,833-919-0939,,private,26.720461,-80.112877,420613
ELEC,"Casey's Blackwell (Blackwell, OK)",4415 W Doolin Ave,Blackwell,OK,74631,,US,E,833-632-2778,,private,36.81105,-97.33646,190420
ELEC,NYE Chevrolet,116 Broad St.,Oneida,NY,13421,,US,E,888-717-4544,,private,43.09527,-75.654118,227082
ELEC,"Site Centers Sandy Plains Village (Roswell, GA)",4708 Sandy Plains Rd,Roswell,GA,30075,,US,E,833-632-2778,,private,34.06344,-84.42408,187617
ELEC,Circle W Sinclair,2707 E Main St,Farmington,NM,87402,,US,E,505-327-4062,,private,36.741062,-108.169769,99529
ELEC,"Walmart 965 - Tomah, WI",222 W McCoy Blvd,Tomah,WI,54660,,US,E,833-632-2778,,private,44.01925,-90.50856,122809
CNG,Clean N' Green,100 Ransier Dr,Buffalo,NY,14224,,US,E,800-331-3441,,public,42.844172,-78.747585,42093
CNG,Ted Johnson Propane,5140 N Elton St,Baldwin Park,CA,91706,,US,E,626-337-1222,,private,34.106326,-117.950079,20501
ELEC,"Sheetz 191 (Carlisle, PA)",1098 Harrisburg Pike,Carlisle,PA,17013,,US,P,833-632-2778,2026-10-29,public,40.2218,-77.16318,121756
ELEC,Mike Groves Oil & LP Gas Co,811 E Madison Ave,Arkansas City,KS,67005,,US,E,620-442-0480,,private,37.055536,-97.029899,96945
ELEC,Ethan Conrad Rocklin #121 (Sunset Pointe),1240 Sunset Blvd.,Rocklin,CA,95765,,US,E,877-455-3833,,public,38.81135,-121.28469,428508
ELEC,Pilot Travel Center 29,6900 Old U.S. 27,Fremont,IN,46737,,US,P,877-455-3833,2026-10-30,private,41.74338,-84.99968,400687
ELEC,Fairfield Inn & Suites Tustin,15011 Newport Ave,Tustin,CA,92780,,US,E,877-455-3833,,public,33.72489,-117.83428,373031
CNG,Greer Commission of Public Works,115 Duke St,Greer,SC,29650,,US,E,964-309-3038,,public,34.936731,-82.233031,47295
ELEC,Red River Stop - Tesla Supercharger,1200 I-35 N Frontage Rd,Gainesville,TX,76240,,US,E,877-798-3752,,private,33.634728,-97.154937,372951
ELEC,Eagle Plaza - Tesla Supercharger,1407 Eagle Dr,Ruston,LA,71270,,US,E,877-798-3752,,public,32.542728,-92.625719,225841
CNG,Blossman Gas Inc,560 S16th Ave,Laurel,MS,39440,,US,P,601-428-7288,2026-10-31,public,31.684991,-89.146832,26893
ELEC,"Simon Sugarloaf Mills (Lawrenceville, GA)",5900 SUGARLOAF PKWY,Lawrenceville,GA,30043,,US,E,833-632-2778,,public,33.97892,-84.083,164430
CNG,Kiamichi LP Gas,1007 S Central Ave,Idabel,OK,74745,,US,E,580-286-3253,,public,33.884674,-94.82666,53192
CNG,49er Travel Plaza,2828 El Centro Rd,Sacramento,CA,95833,,US,P,916-927-4774,2026-11-01,private,38.617005,-121.538165,43554
ELEC,"BoA Hillcrest CA0-120 (San Diego, CA)",737 UNIVERSITY AVE,San Diego,CA,92103,,US,E,833-632-2778,,private,32.74802,-117.15775,260661
ELEC,IHOP - Tesla Supercharger,1 Lake Dr,East Windsor,NJ,8520,,US,E,877-798-3752,,public,40.267005,-74.492573,404789
ELEC,Walmart 1889 Island City,11619 Island Ave,Island City,OR,97850,,US,E,833-632-2778,,private,45.33658,-118.05945,121710
ELEC,"Fruita, CO Rechargery Relay - Kokopelli Blvd",585 Kokopelli Blvd,Fruita,CO,81521,,US,E,833-466-2474,,public,39.150788,-108.737341,420787
CNG,Love's Travel Stop #868,4440 Highway 46,Mims,FL,32754,,US,E,321-529-6986,,private,28.66713,-80.87332,350731
ELEC,Shops at Mission Viejo,555 Shops Blvd.,Mission Viejo,CA,92691,,US,E,833-632-2778,,public,33.55726,-117.66801,155195
ELEC,Pilot Travel Center 206,1201 I-20 West,Weatherford,TX,76087,,US,E,877-455-3833,,public,32.727559,-97.824027,360232
ELEC,Pilot Travel Center 1382,7044 County Rd 49,Hudson,CO,80642,,US,E,877-455-3833,,public,40.1042226,-104.6024884,400186
ELEC,Laferry's Propane - Westville,73882 Highway 59,Westville,OK,74965,,US,E,918-778-3393,,private,35.94706,-94.597,375187
CNG,Clean N' Green,100 Ransier Dr,Buffalo,NY,14224,,US,E,800-331-3441,,private,42.844172,-78.747585,42093
ELEC,"Auxxi Horizon Commons (Rocky Hill, CT)",1899 Silas Deane Hwy,Rocky Hill,CT,6067,,US,E,833-632-2778,,public,41.67491,-72.65016,279377
CNG,US Energy - Charlotte,4250 Trailer Dr,Charlotte,NC,28269,,US,E,800-438-7912,,private,35.277382,-80.809339,64203
ELEC,"Kroger-Fred Meyer 663 (Sandy, OR)",16625 SE 362nd Dr,Sandy,OR,97055,,US,P,833-632-2778,2026-11-02,public,45.40302,-122.29411,221266
ELEC,Pilot Travel Center 1051,1119 Lowe-Grout Road,Iowa,LA,70647,,US,P,877-455-3833,2026-11-03,public,30.253786,-93.014399,422633
ELEC,"Meijer Bay City (Bay City, MI)",2980 Wilder Rd,Bay City,MI,48706,,US,E,833-632-2778,,public,43.62244,-83.93223,171393
ELEC,Pilot Travel Center 367,2226 Fm-1903,Caddo Mills,TX,75135,,US,E,877-455-3833,,private,33.043735,-96.178469,346204
ELEC,Target Balcones Heights #T1523,4522 Fredricksburg Rd,Balcones Heights,TX,78201,,US,E,877-455-3833,,public,29.4955343,-98.5513578,373134
CNG,Clean Energy - Riverhead - National Grid,117 Doctors Path,Riverhead,NY,11901,,US,E,866-809-4869,,public,40.940028,-72.652774,18898
ELEC,Stop & Shop - Tesla Supercharger,134-40 Springfield Blvd,Queens,NY,11413,,US,E,877-798-3752,,public,40.680066,-73.754437,397005
ELEC,"Lenox Square (Atlanta, GA)",3393 Peachtree Rd NE,Atlanta,GA,30326,,US,E,833-632-2778,,public,33.84471,-84.36042,165341
ELEC,"Sam's Club 6428 (Medford, NY)",2950 Horseblock Rd,Medford,NY,11933,,US,E,833-632-2778,,private,40.82619,-72.99036,170300
ELEC,"Kroger Fred Meyer 13 (Shoreline, WA)",18325 Aurora Ave N,Shoreline,WA,98133,,US,E,833-632-2778,,private,47.76193,-122.34776,279403
ELEC,Sprouts,4868 Coconut Creek Pkwy,Coconut Creek,FL,33063,,US,E,833-919-0939,,private,26.24305,-80.187861,420616
CNG,Smith Gas Co,1607 3rd St,Floresville,TX,78114,,US,E,830-393-2533,,public,29.130883,-98.156535,22151
ELEC,"Hays, KS",383 Mopar Drive,Hays,KS,67601,,US,E,866-576-1495,,private,38.9006877,-99.3212714,391336
ELEC,"St. Regis, MT",100 Mullan Gulch Road,St. Regis,MT,59866,,US,E,866-576-1495,,private,47.2979959,-115.0980886,417419
ELEC,Pilot Travel Center 559,706 East I-20 Frontage Road,Big Spring,TX,79720,,US,E,877-455-3833,,private,32.2658,-101.47421,397327
ELEC,Metro Ford of Madison,5422 Wayne Terrace,Madison,WI,53718,,US,E,888-998-2546,,private,43.143456,-89.286805,331091
CNG,Clean Energy - City of Commerce,5926 Sheila St,Commerce,CA,90040,,US,P,866-809-4869,2026-11-04,public,34.002506,-118.170811,61160
ELEC,Richmond Ford,4600 W Broad St,Richmond,VA,23230,,US,E,888-357-1009,,public,37.578432,-77.48904,358313
ELEC,Florida Power & Light - EVolution - West Palm Beach Turnpike Service Plaza,94 Florida's Turnpike,Lake Worth,FL,33467,,US,E,,,private,26.63446482362747,-80.17505562855834,167950
CNG,Love's Country Store #5,203 S Main St,Kingfisher,OK,73750,,US,E,405-375-5019,,private,35.859467,-97.932226,36589
ELEC,"Simon Newport Centre (Jersey City, NJ)",25 Mall Dr,Jersey City,NJ,7310,,US,P,833-632-2778,2026-11-05,private,40.72806,-74.03922,316272
CNG,LP Plus,719 Harvey St,Green Bay,WI,54302,,US,E,920-403-0274,,private,44.518647,-88.003549,225462
ELEC,"BOA Gallivan MA5-131 (Dorchester, MA)",740 GALLIVAN BOULEVARD,Dorchester,MA,2122,,US,E,833-632-2778,,public,42.28473,-71.04638,206174
CNG,Seaward Mobil,779 S Seaward St,Ventura,CA,93001,,US,E,805-648-7333,,private,34.265872,-119.26867,72602
CNG,City of Milwaukee - Lincoln Ave,3921 W Lincoln Ave,Milwaukee,WI,53215,,US,E,414-286-2286,,public,43.00162,-87.963662,48916
ELEC,Hampton Bays Town Center - Tesla Supercharger,52 E Montauk Hwy,Hampton Bays,NY,11946,,US,E,877-798-3752,,private,40.87794,-72.521028,353800
ELEC,FPL EVolution - Wendy's,46 E 49th St,Hialeah,FL,33013,,US,E,833-919-0939,,private,25.8666939960099,-80.2821414615903,354688
ELEC,"Columbia, MO",2300 Bernadette Drive,Columbia,MO,65203,,US,E,866-576-1495,,private,38.9650769,-92.3780955,391334
ELEC,Pilot Travel Center 302,6955 Theodore Dawes Road,Theodore,AL,36582,,US,E,877-455-3833,,private,30.55941,-88.205244,388326
CNG,Love's Trillium - Miami-Dade County Metrobus,2775 SW 74th Ave,Miami,FL,33155,,US,E,,,private,25.745928,-80.313403,81715
ELEC,Love’s Travel Stop #609,6421 N I-35,Denton,TX,76207,,US,P,940-320-1457,2026-11-06,private,33.26314,-97.17939,307907
